id,text,category,satisfaction,environment,social
681859302882054144,Tomorrow I'm going to some cupcakes for family. #excited,Autonomy,Satisfied,Not Clear,Leisure
685342812775161857,So it's decided. New haircut tomorrow #Nervous,Autonomy,Satisfied,Not Clear,Leisure
649617981954256896,"I went and saw Fun with Dick and Jane in theaters, and frankly, I'm #ashamed of that.",Autonomy,Not Clear,Not Clear,Leisure
677767000312160256,Eeek. Last day of term!!!!! #excited #Christmas,Autonomy,Satisfied,Not Clear,Leisure
683766711028465664,"""Back to work 2moro, up at 5.......pass the fuckin 🔫 .. Absalute shiiiite! #depressed #needacareerchange""",Autonomy,Dissatisfied,Non-Supportive,Work
682928733678776320,I hope and I pray... 2016... Getting ready for new chapter in my scholastic ventures... Balik-buhay estudyante. :) #MA #MAEd #excited :),Autonomy,Satisfied,Not Clear,life evaluation
676827972679155713,$ increment in d last couple of days is killing my biz. How does one survive in dis harsh economy. I had to review quotation 3x. #frustrated,Autonomy,Dissatisfied,Non-Supportive,Work
684053887662329857,Can't believe in a week we'll be in our first home 😳 #nervous #excited,Autonomy,Satisfied,Supportive,Other
678821526691450880,"""wtf I stayed in cuz I wanted to be """"well rested for work in the am"""", instead I'm here looking weird shit up on the Internet #priorities""",Autonomy,Not Clear,Not Clear,Leisure
684150162210570240,PlayStation servers won't be back up till the 7th #PlayStation #Frustrated,Autonomy,Dissatisfied,Not Clear,Leisure
684542984633856000,"In my warm cozy bed reading The Illegal ,by Lawrence Hill. with my puppy snuggled up against my side.#earlytobed #crazygymmorning #relaxing",Autonomy,Satisfied,Not Clear,Leisure
677931783359336448,Registering for school today -3:30! #Excited,Autonomy,Satisfied,Not Clear,Education
678958670718234624,I went to bed at about 10 last night and I feel so well rested ohmygoodness,Autonomy,Satisfied,Not Clear,Leisure
683817001404526592,I would love if I could just teach via Skype tomorrow. Either that or send my hologram in for me. #depressed,Autonomy,Dissatisfied,Not Clear,Work
723861435953123328,"A year ago, I would've never pictured my life the way it is now. 😊😊 #smiles #happy #neveradullmoment",Autonomy,Satisfied,Not Clear,life evaluation
679513117982760961,Hair game isn't gonna be the same after tomorrow 😁😁 #excited #nervous #blonde,Autonomy,Satisfied,Not Clear,Other
682305517243465728,one of the two things I bought during boxing day came in already. that was fast. #unexpected #happycustomer #bestbuy,Autonomy,Satisfied,Not Clear,Leisure
684394338323951616,Next 3 days off. let's have some fun! #gaming #freedom #relaxing,Autonomy,Satisfied,Not Clear,Leisure
678598590239932416,"After a long vacation, I am back with my #CoffeeDiaries .Will be exploring new cafes this week so stay tuned #excited #coffee",Autonomy,Satisfied,Not Clear,Leisure
646756870678577152,High key #annoyed that we have a mandatory floor meeting during the SAME time as the season premier of Greys,Autonomy,Dissatisfied,Non-Supportive,Work
679806911508688897,Yay!!! Movie time!!! #movie #StarWars #excited,Autonomy,Satisfied,Not Clear,Leisure
679700288010190848,"last 8 ""&"" 1/2 hour day today #excited",Autonomy,Satisfied,Not Clear,Work
723094402592288768,Ooo going out after work tonight with mamma bear to a #fashion event 😍 first time in months im doing something 😍 fuck u #anxiety 😊✌,Autonomy,Satisfied,Supportive,Family
678812179231969280,Was literally just paid and can't even use my credit card. Thanks to whoever spent my paycheck #frustrated #embarrasing,Autonomy,Dissatisfied,Non-Supportive,Other
683033192740327430,mall 2nd day in a row 😻 #happy,Autonomy,Satisfied,Not Clear,Leisure
685447370453172224,"This week I felt a little gnaw bc it was getting closer to Friday ""&"" I hadn't found the #beauty in my storm yet. #spiritual #anxiety",Autonomy,Dissatisfied,Non-Supportive,Other
647677916122337280,"Well the new #bond theme is utter gash. Dreary, slow, no noticeable hook and undistinguishable lyrics. #disappointed",Autonomy,Dissatisfied,Non-Supportive,Other
652815128996540416,Lesson learned...today I move frwd #optimistic #happy #blessed 🙏,Autonomy,Satisfied,Not Clear,Other
683328025132429313,Maybe if I sit here and eat enough triscuits the bathrooms will clean themselves #hopeful #godanswersprayers,Autonomy,Satisfied,Not Clear,Other
649843086890110976,"The struggle in choosing between going home and college 💔 😬😒😡😟😴😫😵😑😦☹😕😩😭 Home>Homework😟 Completing Homework=+A's ""&"" +B's #homesick #Reality",Autonomy,Dissatisfied,Not Clear,Education
690231761402531840,#stressed bc I really want to go on this cruise in March but I can't leave my pookah with just anyone. 😭😭,Autonomy,Dissatisfied,Not Clear,Other
646472182420209664,I hate waking up early just for a freaking assessment at school 😒😤 #annoyed #sleepy #akunaktidolabodoh,Autonomy,Dissatisfied,Non-Supportive,Education
684756319010590721,I cannot Shout ! I Cannot Make Tantrums . Coz' Im Scared Of Losing Again . #Hope,Autonomy,Dissatisfied,Not Clear,Other
682823638748299265,February is going to be lit! Tahoe with the fam and LA with my homies!😁 #Excited,Autonomy,Satisfied,Not Clear,Leisure
682980204827029504,Looking forward to the new #Sherlock tonight #excited,Autonomy,Satisfied,Not Clear,Leisure
652862049408655360,Gotta get back in the gym 😈 #determined,Autonomy,Satisfied,Not Clear,Health
689629626616922112,Remember when the school brought in therapy dogs? Can we do that again? #stressed,Autonomy,Dissatisfied,Not Clear,Education
682445107069599744,I am so tired right at this moment I don't care about seeing the new year in I just want to sleep forever #moody 😴😴😴,Autonomy,Dissatisfied,Not Clear,Leisure
652298881057751040,"Survived flying solo while Jeff has conferences! Dinner, baths, stories, bed. Maybe this won't be as hard as I thought? #optimistic",Autonomy,Satisfied,Supportive,Social Relation
724454387335221248,Uhh don't wanna get up for work in the morning #sad #needtosleep,Autonomy,Dissatisfied,Not Clear,Work
682789303982911491,Ah to be in New York right now.... #wow #amazing 🎉😊🙌,Autonomy,Satisfied,Supportive,Leisure
648496437899198464,When various students tell you that you are going to fast in the lecture you should take the hint and slow down!! 😡😡😡😡 #annoyed,Autonomy,Dissatisfied,Non-Supportive,Education
677775268216504322,Taking the kids to see Satan today. #excited,Autonomy,Satisfied,Not Clear,Family
679387493691707393,#Starwars tonight #excited #Jedi 😁,Autonomy,Satisfied,Not Clear,Leisure
651398849953591296,"I hate how I'm either unreasonably depressed, churning out beautifully dark pieces or a happy-go-lucky goofball who can't write for shit.",Autonomy,Dissatisfied,Not Clear,Other
678075806871105536,Finally can sleep in #excited ☺️,Autonomy,Satisfied,Not Clear,life evaluation
684540850466983936,Girls #enjoy the power of being able to #seduce you and then take it away. It's like a game of redlight greenlight.,Autonomy,Dissatisfied,Non-Supportive,Social Relation
679331330497359873,"A rainy day, a good book, a cup of hot chocolate and Beethoven = #contentment.",Autonomy,Satisfied,Supportive,Leisure
679089853347307520,"When i look in the mirror, all i feel is disgust and shame.",Autonomy,Dissatisfied,Not Clear,life evaluation
677821343673503746,"Find those persons who encourage you to be yourself and accept your feelings through the season–happy ""&"" sad. #holidaytips #grief",Autonomy,Neutral,Supportive,Social Relation
684801958834749440,Guys... Guys.... A few more days and I'll be begin my journey to South Korea #excited,Autonomy,Satisfied,Not Clear,Leisure
679740608328515584,going to watch Bajirao Mastani #excited #af #lol,Autonomy,Satisfied,Not Clear,Other
677723786309984256,Going to pefrom at the x-mas celebration on my school😜 #excited #nervous,Autonomy,Satisfied,Not Clear,Leisure
646837969253306368,my wifi dies when I reach the dorms #irritated,Autonomy,Dissatisfied,Not Clear,Leisure
679105475816869888,When you get eBay sniped twice in one night in 2015 #rage #anger,Autonomy,Dissatisfied,Not Clear,Leisure
679508014437564416,Vacation is officially on. Long couple of days but we made things happen. #relax #sleep #panic,Autonomy,Satisfied,Not Clear,Leisure
648640114713853952,Curled my hair cuz I don't want to do homework and it actually looks really good #surprised,Autonomy,Satisfied,Not Clear,Leisure
652500153899876353,"Sometimes you just need to go with the flow, even though you dont understand whats going on. #kapitlang #manalig #hopeful",Autonomy,Dissatisfied,Non-Supportive,life evaluation
678939347597451264,Gonna finish my book for the book analysis then I'm going to read Hush Hush Series.. #Excited 💋,Autonomy,Satisfied,Not Clear,Leisure
680164887981522944,About to see Star Wars The Force Awakens in a VIP theatre. Had to ask the chap beside me how to get the chair to recline:D. #excited,Autonomy,Satisfied,Not Clear,Leisure
680225223334084609,":C i can't dubstep or guitar or anything, I was just fucking shocked because I saw the flesh hanging off my finger xD #PANIC",Autonomy,Dissatisfied,Not Clear,Leisure
683171419182596096,When I was 17 I wanted to be 18 so bad I thought that would be the best Becuase I can vote and hit the club #disappointed,Autonomy,Dissatisfied,Not Clear,Leisure
678688934117965824,i took the longest nap I feel so rested ??,Autonomy,Satisfied,Not Clear,Health
684228495795482624,All I do is read books and make soup. #fascinating,Autonomy,Satisfied,Not Clear,Leisure
679714752734605312,I feel absolutely sick. As if I needed this right now. #anxiety,Autonomy,Dissatisfied,Not Clear,Health
684956445708804096,Realizing you leave in 3 days. #anxiety,Autonomy,Neutral,Not Clear,Leisure
677409354711244800,I absolutely loathe driving to work in a morning #traffic #rage,Autonomy,Dissatisfied,Non-Supportive,Work
683340646036430849,Ooooh a trip to Upton Park is on the cards #excited,Autonomy,Satisfied,Supportive,Leisure
684609381149847552,So glad I'm still out of school... #relaxing 😌,Autonomy,Satisfied,Not Clear,Education
684548982647951360,Just scheduled my hunting course! #excited,Autonomy,Satisfied,Not Clear,Leisure
678771342402023424,I'm super well rested though. Slept a lot Friday and Saturday and studied and ate today. I utilize my weekends well.,Autonomy,Satisfied,Not Clear,Other
652707773596176384,I've ALWAYS been different...never followed a crowd. It was only right that I was involved in a show that followed suite. #StepItUp #Proud,Autonomy,Satisfied,Not Clear,life evaluation
677975302719602690,"Something that was supposed to be fun and exciting has become stressful, disorganized, and nothing like I expected #annoyed #frustrated",Autonomy,Dissatisfied,Non-Supportive,Other
678569177150578689,this is what being well rested feels like,Autonomy,Satisfied,Supportive,Health
651553313024905217,Worry no more! LDR? 😠 That will no longer happen soon. I will not do my life I will make it. 😤😤 #determined #courage,Autonomy,Satisfied,Not Clear,life evaluation
678784561967456259,Three more days to winter break. I can't wait to not set an alarm for a week and a half and finally feel rested for the first time in months,Autonomy,Satisfied,Supportive,Health
684476092082733056,Weight training tomorrow 😁 #excited 🙈,Autonomy,Satisfied,Not Clear,Health
677226378471874562,"Today a student said to me ""We all can do whatever we want...but first we need to stop before we jump"". #proud #choices",Autonomy,Satisfied,Not Clear,life evaluation
683026137656750080,The wait is nearly over #Sherlock #excited,Autonomy,Satisfied,Supportive,Leisure
650547086081916928,Nearly three hours laying in the sun... should probably go inside soon #naturaltanhereicome #determined 🌞,Autonomy,Satisfied,Not Clear,Leisure
683742639989075968,"Into GPO again tonight to #HopeInTheDarkness with some hot food, sandwiches ""&"" pot noodles for the Homeless #emotional x",Autonomy,Satisfied,Not Clear,Leisure
682235644320468993,"Chicago in 2 weeks, Jamaica in 5 months 🌃✈️🌴 #excited !!",Autonomy,Satisfied,Not Clear,Leisure
684440616667877376,Just booked my first spin class with SoulCycle in Old Town for Saturday! #Excited #Nervous,Autonomy,Satisfied,Not Clear,Health
680111147962380288,"I still put ketchup on my Mac ""&"" Cheese #proud #dontjudge",Autonomy,Satisfied,Not Clear,Leisure
683067720854822917,"Never would have thought in a million years that what I just found out happened, would ever have actually happened. #disappointed",Autonomy,Dissatisfied,Not Clear,life evaluation
677343469896003584,"Dear moms, Never email your kid's professor on their behalf. Ever. #inappropriate #thatwillnothelphisgrade #annoyed",Autonomy,Dissatisfied,Non-Supportive,Family
684096264271704064,Major things going to happen in 2016!!! #excited,Autonomy,Satisfied,Not Clear,life evaluation
681794496569454592,Better get packing!!! #excited 😁,Autonomy,Satisfied,Not Clear,Leisure
653006768386080769,#Happy and #Satisfied on my own. Signing-off for a post walkathon rest... #Blisters,Autonomy,Satisfied,Not Clear,Health
683877810184830976,"Woke up at 2, couldn't get back to sleep.. Pick up in 2 hours #backtowork #wounded",Autonomy,Dissatisfied,Not Clear,Other
648499675159330816,"In middle school we never did homecoming week. There's no need to if your in middle school, cause you don't have a homecoming!😑😒 #annoyed",Autonomy,Dissatisfied,Not Clear,Education
